contest_id,occupations,num_occupations
29,"['advertising', 'advocate', 'agent', 'apprentice', 'babysitter', 'blender', 'blower', 'bos', 'caller', 'campaigner', 'canvasser', 'ceo', 'charger', 'chipper', 'cleaner', 'clown', 'cook', 'cop', 'cropper', 'cutter', 'dc', 'dj', 'doctor', 'doorman', 'dresser', 'driver', 'elder', 'electrician', 'entrepreneur', 'escort', 'exterminator', 'farming', 'film', 'fitnes', 'flyer', 'fuller', 'gardener', 'hacker', 'handyman', 'harvester', 'heater', 'horseman', 'housekeeper', 'inspector', 'intern', 'jogger', 'knitter', 'knocker', 'landscaper', 'landscaping', 'laundry', 'lawyer', 'maker', 'media', 'member', 'miller', 'missionary', 'observer', 'opener', 'owner', 'packing', 'police', 'politician', 'pollster', 'president', 'prostitute', 'rapper', 'reacher', 'register', 'ringer', 'ripper', 'runner', 'salesperson', 'scientist', 'secretary', 'sewing', 'shag', 'sharpener', 'shoveler', 'slacker', 'softener', 'solar', 'solicitor', 'stripper', 'stylist', 'surrogate', 'sweeper', 'thinner', 'treater', 'tutor', 'visitor']",91
30,"['actor', 'advocate', 'apothecary', 'apprentice', 'assistant', 'attorney', 'barrister', 'bitter', 'bloomer', 'bos', 'buffer', 'builder', 'bumper', 'caller', 'catcher', 'chef', 'chiropractor', 'choker', 'cleaner', 'climber', 'clown', 'companion', 'composer', 'constable', 'cook', 'costumer', 'cracker', 'crier', 'critic', 'decorator', 'dentist', 'designer', 'director', 'display', 'doctor', 'driver', 'entrepreneur', 'equipment', 'farmer', 'footman', 'gardener', 'guard', 'hanger', 'header', 'import', 'innkeeper', 'intern', 'inventor', 'judge', 'justice', 'laundry', 'lawyer', 'layer', 'leader', 'maintenance', 'maker', 'media', 'member', 'miller', 'minister', 'model', 'oral', 'organizer', 'orthopedist', 'owner', 'packer', 'painter', 'periodontist', 'physician', 'police', 'politician', 'president', 'priest', 'printer', 'proctologist', 'production', 'recycling', 'rider', 'ringer', 'roughneck', 'salesperson', 'scratcher', 'seamstres', 'secretary', 'security', 'servant', 'setter', 'sewing', 'slipper', 'softener', 'solicitor', 'sponsor', 'stiffener', 'strainer', 'stylist', 'superior', 'tailor', 'teller', 'thinner', 'turner', 'tutor', 'veterinarian', 'volunteer', 'watcher', 'wheelwright', 'wholesale']",106
31,"['analyst', 'boarder', 'bos', 'broker', 'bulldozer', 'bumper', 'butler', 'buyer', 'canvasser', 'carpenter', 'cartoonist', 'cleaner', 'clerk', 'clown', 'companion', 'consultant', 'cook', 'counselor', 'dagger', 'decorator', 'delegate', 'director', 'doctor', 'exterminator', 'flyer', 'governor', 'guard', 'handler', 'housekeeper', 'hunter', 'inspector', 'judge', 'knocker', 'landlord', 'laundry', 'leader', 'loader', 'maid', 'mailer', 'mater', 'mayor', 'media', 'member', 'mixer', 'official', 'ot', 'outsider', 'packing', 'paralegal', 'police', 'politician', 'pollster', 'president', 'principal', 'printer', 'producer', 'psychic', 'psychologist', 'purifier', 'rabbi', 'realtor', 'register', 'ringmaster', 'secretary', 'security', 'sticker', 'stripper', 'surrogate', 'sweeper', 'ta', 'taxidermist', 'teacher', 'tenant', 'twister', 'veterinarian', 'volunteer', 'zookeeper']",77
32,"['accountant', 'actuary', 'administrator', 'adviser', 'advisor', 'agent', 'assistant', 'attendant', 'auditor', 'booster', 'bos', 'brainer', 'browner', 'cafeteria', 'catcher', 'ceo', 'checker', 'chief', 'chiropractor', 'clipper', 'colonel', 'comptroller', 'construction', 'consultant', 'coo', 'cowboy', 'cpa', 'dean', 'delegate', 'director', 'display', 'doctor', 'drawer', 'employee', 'executive', 'exterminator', 'filing', 'freak', 'grunt', 'hacker', 'header', 'holder', 'hunter', 'intern', 'jacker', 'jockey', 'judge', 'lather', 'lawyer', 'layout', 'leader', 'loading', 'lobbyist', 'lumberjack', 'manager', 'media', 'miller', 'mining', 'model', 'operator', 'orthopedist', 'owner', 'pianist', 'pitcher', 'politician', 'pollster', 'president', 'printer', 'producer', 'programmer', 'restorer', 'rider', 'salesperson', 'sander', 'scratcher', 'secretary', 'security', 'server', 'slacker', 'stapler', 'starter', 'sticker', 'stylist', 'superior', 'teleprompter', 'thinner', 'tier', 'trader', 'typing', 'volunteer', 'vp', 'writer', 'zookeeper']",93
33,"['adviser', 'advisor', 'advocate', 'agent', 'ambassador', 'analyst', 'apprentice', 'assistant', 'attorney', 'bitter', 'bloomer', 'bos', 'breaker', 'cafeteria', 'cartoonist', 'ceo', 'cfo', 'chief', 'climber', 'competitor', 'construction', 'consultant', 'coo', 'director', 'dispenser', 'doctor', 'ecologist', 'education', 'elder', 'employee', 'equipment', 'executive', 'film', 'forecaster', 'founder', 'gardener', 'governor', 'groundskeeper', 'hacker', 'holder', 'housekeeping', 'investor', 'judge', 'justice', 'lawyer', 'leader', 'litigator', 'lobbyist', 'manager', 'mannequin', 'marshal', 'media', 'member', 'miller', 'mining', 'officer', 'outsider', 'owner', 'pitcher', 'planter', 'poet', 'president', 'producer', 'production', 'psychic', 'recorder', 'recruiter', 'recycling', 'reporter', 'representative', 'resident', 'salesperson', 'sawyer', 'scientist', 'secretary', 'security', 'setter', 'shooter', 'shredder', 'smoother', 'solar', 'sprinkler', 'starter', 'stringer', 'stylist', 'superior', 'supervisor', 'surrogate', 'trustee', 'urologist', 'ventriloquist', 'volunteer', 'vp']",93
34,"['acrobat', 'agent', 'amusement', 'architect', 'artist', 'biologist', 'bos', 'canvasser', 'cargo', 'cartoonist', 'ceo', 'charger', 'chef', 'choreographer', 'clown', 'comedian', 'communicator', 'cooper', 'critic', 'director', 'display', 'employee', 'finer', 'flipper', 'flyer', 'gigolo', 'guard', 'holder', 'host', 'judge', 'knocker', 'lawyer', 'layer', 'leader', 'mannequin', 'media', 'military', 'model', 'owner', 'picker', 'president', 'professor', 'realtor', 'renter', 'reporter', 'scientist', 'scout', 'showman', 'skipper', 'superior', 'swimmer', 'taker', 'trainer', 'trawler', 'volunteer', 'wrapper', 'zoologist']",57
35,"['agent', 'apprentice', 'blower', 'booster', 'bos', 'boxer', 'builder', 'caterer', 'ceo', 'chaser', 'checker', 'chief', 'choru', 'cleaner', 'clown', 'colonel', 'consultant', 'contractor', 'cook', 'cop', 'director', 'display', 'doctor', 'drier', 'drummer', 'escort', 'flipper', 'guard', 'handyman', 'judge', 'leader', 'marshal', 'mater', 'mayor', 'media', 'member', 'officer', 'opener', 'piper', 'president', 'production', 'professor', 'prostitute', 'register', 'resident', 'runner', 'sander', 'secretary', 'senator', 'sergeant', 'smoother', 'teller', 'thinner', 'trombonist', 'trooper', 'turner', 'valet']",57
36,"['administrator', 'astronaut', 'attendant', 'bicyclist', 'blaster', 'booster', 'bos', 'bumper', 'burner', 'buyer', 'calculator', 'cargo', 'cartoonist', 'ceo', 'checker', 'chief', 'construction', 'converter', 'cop', 'cowboy', 'cruiser', 'display', 'doctor', 'driver', 'education', 'employee', 'equestrian', 'equipment', 'escort', 'film', 'governor', 'holder', 'import', 'interceptor', 'inventor', 'jogger', 'judge', 'jumper', 'justice', 'lawyer', 'leader', 'lieutenant', 'lookout', 'maker', 'mechanic', 'media', 'military', 'model', 'officer', 'opener', 'owner', 'oxidizer', 'patrolman', 'pilot', 'poet', 'police', 'policeman', 'president', 'rancher', 'ranger', 'register', 'roller', 'salesperson', 'scientist', 'secretary', 'security', 'senator', 'setter', 'solar', 'starter', 'stewardes', 'sticker', 'ta', 'towing', 'trooper', 'valet', 'wheeler', 'wiper']",78
37,"['administrator', 'artist', 'assistant', 'attorney', 'binder', 'blazer', 'boomer', 'bos', 'breaker', 'burner', 'cafeteria', 'ceo', 'cfo', 'checker', 'chief', 'cleaner', 'clown', 'consultant', 'counselor', 'critic', 'curator', 'cybersecurity', 'designer', 'director', 'display', 'doctor', 'drawer', 'editor', 'education', 'employee', 'equipment', 'executive', 'fitnes', 'freak', 'governor', 'heater', 'hunter', 'intern', 'interviewer', 'journalist', 'judge', 'justice', 'lawyer', 'layer', 'leader', 'magician', 'maker', 'manager', 'marshal', 'masseuse', 'media', 'mediator', 'member', 'miller', 'model', 'oral', 'owner', 'payroll', 'physician', 'pianist', 'president', 'principal', 'production', 'psychic', 'psychologist', 'pusher', 'recruiter', 'representative', 'salesperson', 'sander', 'secretary', 'security', 'senator', 'shooter', 'shorthand', 'sider', 'speechwriter', 'stabber', 'starter', 'supervisor', 'teacher', 'therapist', 'timer', 'twister', 'typing', 'typist', 'ventriloquist', 'volunteer', 'watcher', 'writer']",90
38,"['accountant', 'actor', 'admiral', 'adviser', 'advisor', 'agent', 'aide', 'ambassador', 'amusement', 'analyst', 'apprentice', 'assistant', 'attorney', 'auditor', 'author', 'booker', 'booster', 'bos', 'bowman', 'brainer', 'cartoonist', 'ceo', 'cfo', 'charwoman', 'chief', 'choru', 'cleaner', 'clerk', 'clown', 'columnist', 'competitor', 'comptroller', 'consultant', 'cook', 'cooper', 'critic', 'dc', 'decker', 'decorator', 'deputy', 'designer', 'director', 'draper', 'driver', 'education', 'employee', 'engineer', 'executive', 'filing', 'film', 'fletcher', 'flyer', 'founder', 'freak', 'governor', 'greenskeeper', 'guard', 'gunner', 'holder', 'housekeeping', 'hunter', 'intern', 'interviewer', 'investor', 'journalist', 'judge', 'justice', 'lawyer', 'layer', 'layout', 'leader', 'lobbyist', 'maid', 'manager', 'marshal', 'mayor', 'media', 'member', 'military', 'miller', 'mover', 'oarsman', 'operator', 'ornithologist', 'pastor', 'pilot', 'planter', 'president', 'professor', 'register', 'reporter', 'representative', 'roaster', 'roller', 'runner', 'salesperson', 'sander', 'sawyer', 'scalper', 'secretary', 'security', 'senator', 'shaker', 'shooter', 'sponsor', 'starter', 'stewardes', 'sticker', 'superior', 'supervisor', 'surveying', 'taker', 'timekeeper', 'topper', 'transit', 'trustee', 'upholsterer', 'violinist', 'volunteer', 'vp', 'waiter', 'writer']",122
39,"['actor', 'amusement', 'apprentice', 'assistant', 'astronaut', 'banker', 'bitter', 'breaker', 'cartoonist', 'charter', 'chief', 'collector', 'comber', 'cop', 'dancer', 'deputy', 'director', 'display', 'employee', 'film', 'forecaster', 'freak', 'governor', 'guard', 'hacker', 'hoist', 'hydrologist', 'inker', 'justice', 'lawyer', 'leader', 'lookout', 'manager', 'mannequin', 'mayor', 'media', 'member', 'meteorologist', 'model', 'navigator', 'oarsman', 'oceanographer', 'performer', 'president', 'production', 'projector', 'resident', 'sailor', 'scientist', 'secretary', 'security', 'servant', 'sponsor', 'sprinkler', 'stylist', 'swimmer', 'thinner', 'tosser', 'trooper', 'trucker', 'trumpeter']",61
40,"['actor', 'agent', 'apprentice', 'bailer', 'blocker', 'bos', 'breaker', 'bronzer', 'buyer', 'captain', 'cartoonist', 'cfo', 'charger', 'charter', 'choru', 'climatologist', 'clown', 'comedian', 'companion', 'counselor', 'critic', 'dc', 'director', 'doctor', 'driver', 'equipment', 'executive', 'feeder', 'fitnes', 'geologist', 'hooper', 'intern', 'lawyer', 'mannequin', 'mariner', 'media', 'member', 'navigator', 'president', 'professor', 'quartermaster', 'representative', 'roller', 'sailor', 'sander', 'scientist', 'scratcher', 'secretary', 'security', 'senator', 'shaker', 'skier', 'skipper', 'softener', 'solar', 'sticker', 'swimmer', 'twister', 'weatherman']",59
41,"['advisor', 'advocate', 'agent', 'anthropology', 'apprentice', 'attorney', 'bitter', 'blender', 'bos', 'breaker', 'broker', 'builder', 'burner', 'buyer', 'cartoonist', 'charter', 'chef', 'cleaner', 'clown', 'comedian', 'conditioner', 'construction', 'cook', 'counsellor', 'counselor', 'cracker', 'critic', 'dc', 'decorator', 'developer', 'doctor', 'doorman', 'drawer', 'dresser', 'driver', 'electrical', 'electrician', 'exterminator', 'feller', 'filing', 'film', 'fixer', 'flyer', 'gastroenterologist', 'haberdasher', 'heater', 'housekeeping', 'housework', 'intern', 'journalist', 'judge', 'justice', 'landlord', 'laundry', 'lawyer', 'maid', 'maker', 'mannequin', 'mayor', 'media', 'member', 'meteorologist', 'mining', 'minister', 'missionary', 'molecular', 'mover', 'nester', 'owner', 'picket', 'plunger', 'politician', 'president', 'priest', 'purifier', 'rabbi', 'realtor', 'recycling', 'remodeling', 'representative', 'rider', 'sander', 'secretary', 'security', 'seller', 'senator', 'slipper', 'smoother', 'starter', 'thinner', 'timer', 'treater', 'twister', 'visitor', 'washer', 'wrecker']",96
42,"['acrobat', 'advertising', 'aerialist', 'aesthetician', 'agent', 'ambulance', 'amusement', 'artisan', 'banker', 'bartender', 'bitter', 'bos', 'bouncer', 'buyer', 'chaser', 'chief', 'chiropractor', 'cleaner', 'clothier', 'clown', 'comedian', 'congressman', 'consultant', 'contortionist', 'cook', 'cooper', 'cop', 'cpa', 'cracker', 'dc', 'deputy', 'detective', 'director', 'dispenser', 'driver', 'editor', 'education', 'employee', 'executive', 'governor', 'guard', 'hunter', 'impersonator', 'judge', 'juggler', 'justice', 'lawyer', 'leader', 'marshal', 'mayor', 'media', 'member', 'miner', 'minister', 'monk', 'operative', 'organizer', 'owner', 'pastor', 'performer', 'pianist', 'pitcher', 'police', 'politician', 'president', 'priest', 'proctologist', 'professor', 'prostitute', 'pt', 'rabbi', 'rapper', 'representative', 'ringmaster', 'salesperson', 'secretary', 'security', 'seller', 'senator', 'shooter', 'shopper', 'solar', 'spokesperson', 'stylist', 'ta', 'therapist', 'tipper', 'trucker', 'valet', 'washer']",90
43,"['actor', 'agent', 'attorney', 'auctioneer', 'banker', 'biologist', 'bitter', 'boomer', 'breaker', 'cardiologist', 'cartoonist', 'catcher', 'charter', 'chef', 'chopper', 'clinical', 'clown', 'comedian', 'companion', 'cook', 'cracker', 'dc', 'dentist', 'designer', 'display', 'diver', 'doctor', 'dresser', 'driver', 'emt', 'executive', 'farmer', 'fatter', 'feeder', 'filler', 'film', 'fisherman', 'flipper', 'floater', 'gastroenterologist', 'grinding', 'guard', 'holder', 'host', 'hunter', 'import', 'inspector', 'intern', 'judge', 'lawyer', 'leader', 'maid', 'maker', 'mannequin', 'manufacturer', 'media', 'mentor', 'model', 'opener', 'oral', 'owner', 'packing', 'performer', 'politician', 'president', 'priest', 'principal', 'printer', 'producer', 'rabbi', 'recycling', 'reporter', 'ringer', 'ripper', 'sailor', 'salesperson', 'scavenger', 'seamstres', 'secretary', 'seller', 'sewing', 'shaker', 'starter', 'superior', 'swimmer', 'tailer', 'taxidermist', 'transformer', 'waitres', 'watcher', 'zoologist']",91
44,"['agent', 'astronaut', 'astrophysicist', 'attorney', 'bishop', 'bitter', 'blender', 'blower', 'bos', 'broker', 'burner', 'cardiologist', 'cartoonist', 'chef', 'chief', 'cleaner', 'construction', 'cook', 'counselor', 'cracker', 'designer', 'dishwasher', 'doctor', 'education', 'employee', 'equipment', 'executive', 'exterminator', 'filing', 'fitter', 'foreman', 'gastroenterologist', 'geologist', 'heater', 'homemaker', 'housekeeper', 'housework', 'inspector', 'laundry', 'lawyer', 'leader', 'liner', 'maker', 'mannequin', 'mater', 'media', 'molecular', 'packing', 'president', 'production', 'pta', 'purifier', 'recycling', 'scientist', 'secretary', 'security', 'senator', 'shepherd', 'snapper', 'solar', 'sommelier', 'stapler', 'timer', 'volunteer']",64
45,"['agent', 'apprentice', 'artisan', 'attorney', 'baker', 'bitter', 'bos', 'boxer', 'breaker', 'burner', 'carpenter', 'chef', 'cobbler', 'companion', 'consultant', 'cook', 'cracker', 'critic', 'dc', 'doctor', 'editor', 'education', 'equipment', 'executive', 'framer', 'gardener', 'gatherer', 'holder', 'homemaker', 'hunter', 'judge', 'justice', 'landlord', 'laundry', 'lawyer', 'leader', 'lobbyist', 'maker', 'manufacturer', 'media', 'member', 'missionary', 'opener', 'packing', 'painter', 'peeler', 'piper', 'president', 'producer', 'salesperson', 'security', 'seller', 'sewing', 'shepherd', 'slipper', 'solar', 'sponsor', 'starter', 'sticker', 'trader', 'waitres', 'watcher']",62
46,"['advisor', 'agent', 'assistant', 'babysitter', 'boomer', 'booster', 'bos', 'boxer', 'breaker', 'catcher', 'charger', 'charter', 'chopper', 'cleaner', 'correspondent', 'cowboy', 'dc', 'dean', 'designer', 'director', 'doctor', 'driver', 'education', 'executive', 'freak', 'groom', 'guard', 'intern', 'laundry', 'lawyer', 'manufacturer', 'media', 'minister', 'napper', 'navigator', 'nester', 'operator', 'pediatrician', 'pimp', 'police', 'president', 'professor', 'provost', 'rabbi', 'recruiter', 'reporter', 'resident', 'secretary', 'security', 'skinner', 'teacher', 'teller', 'tier', 'tinker', 'trainer', 'transporter', 'tutor', 'twister', 'visitor', 'wrapper']",60
47,"['acrobat', 'actor', 'agent', 'ambassador', 'athlete', 'banker', 'boatswain', 'captain', 'carpenter', 'ceo', 'chef', 'choreographer', 'choru', 'clown', 'consultant', 'cook', 'cop', 'crewman', 'critic', 'dancer', 'dc', 'designer', 'director', 'display', 'diver', 'doctor', 'elder', 'executive', 'fitnes', 'fletcher', 'flyer', 'harpooner', 'hoist', 'impersonator', 'intern', 'judge', 'justice', 'layout', 'leader', 'limber', 'mannequin', 'media', 'member', 'monk', 'performer', 'physicist', 'politician', 'president', 'principal', 'production', 'quartermaster', 'sailor', 'seaman', 'secretary', 'security', 'showman', 'smoother', 'stripper', 'swimmer', 'ta', 'taker', 'taster']",62
48,"['administrator', 'adviser', 'advocate', 'agent', 'ager', 'anthropology', 'apprentice', 'architect', 'architectural', 'artist', 'assistant', 'attendant', 'attorney', 'borer', 'bos', 'bouncer', 'brainer', 'broker', 'butler', 'buyer', 'calculator', 'ceo', 'checker', 'chief', 'clairvoyant', 'cleaner', 'construction', 'crater', 'critic', 'decorator', 'digger', 'display', 'dj', 'doctor', 'doorman', 'drier', 'editor', 'elder', 'electrician', 'executive', 'fitnes', 'fixer', 'fletcher', 'gatherer', 'gopher', 'greeter', 'groundman', 'grunt', 'guard', 'hunter', 'inventor', 'judge', 'landlord', 'lawyer', 'layout', 'leader', 'lister', 'loader', 'maintenance', 'mayor', 'miner', 'oral', 'owner', 'painter', 'picket', 'pitman', 'police', 'president', 'puppeteer', 'realtor', 'researcher', 'sander', 'scientist', 'secretary', 'security', 'seller', 'servant', 'solar', 'starter', 'superior', 'technologist', 'tenant', 'treater']",83
49,"['agent', 'ambassador', 'attorney', 'boner', 'bos', 'boxer', 'breeder', 'broker', 'cartoonist', 'censor', 'chancellor', 'chief', 'cooper', 'dc', 'detective', 'display', 'doctor', 'doorman', 'employee', 'equipment', 'executive', 'filing', 'film', 'fuller', 'grader', 'grinder', 'header', 'lawyer', 'mailman', 'maker', 'mayor', 'media', 'member', 'mover', 'owner', 'police', 'postman', 'president', 'ranger', 'receiver', 'reinforcer', 'researcher', 'scout', 'security', 'shepherd', 'stapler', 'superior', 'surrogate', 'tucker', 'twister', 'veterinarian']",51
